CONTROLN,TARGET_D_PREDICT
32795,0.0
151055,11.776520179002135
50391,12.190287066798486
90530,0.0
143441,9.251238409354961
98004,11.006011422515463
182799,15.55037109199588
107841,13.348904590447399
35020,40.21510131457183
84257,11.165728619209668
20662,0.0
158713,14.179486247092807
60681,20.43196883586818
43931,0.0
119408,0.0
11232,0.0
181914,0.0
68471,0.0
29962,0.0
32453,12.22883103702199
182152,18.95241206789446
29752,0.0
35573,0.0
102179,0.0
35200,0.0
116503,0.0
31382,9.611433924753662
93860,14.323495726735443
136926,15.353825195594768
17133,18.48227081668109
33078,9.552422052593155
32802,15.497871849703712
16494,13.362157814922782
96155,0.0
118510,15.020750568009221
71483,0.0
157405,18.00720826430485
65544,0.0
113357,0.0
110964,0.0
1231,0.0
45985,9.424172651034116
74931,0.0
94625,0.0
93751,11.896498248407841
124926,0.0
37757,0.0
46237,0.0
67919,0.0
47460,0.0
22179,0.0
50407,10.52963281172051
109275,0.0
96425,14.585768685663073
159420,0.0
33803,0.0
57265,0.0
79168,0.0
110275,3.7901111012477084
182770,15.936394744836253
62612,0.0
22525,0.0
33412,16.70955162238194
130974,15.91691650201422
104363,0.0
44048,0.0
175615,0.0
112423,0.0
115225,15.425502042645686
99500,9.610225040187188
52568,10.49611904239153
174673,21.96702036332446
3823,0.0
14325,13.464697581905234
9392,18.769746707855443
98137,0.0
61035,0.0
45491,7.355139575488128
178209,0.0
25882,0.0
93482,0.0
119307,0.0
130904,0.0
68042,0.0
66927,0.0
174159,17.793889435799898
94600,0.0
87972,0.0
154281,7.519936615126287
98953,5.024869198228817
11357,0.0
123335,5.3982124448526925
177772,0.0
68515,0.0
90294,0.0
40469,0.0
34864,7.957311302170637
148972,0.0
106732,16.01946009038335
6890,10.273536008934796
86819,0.0
89533,14.466424130600632
182614,4.896459822063541
104417,0.0
190963,0.0
149546,0.0
189209,14.23360990507917
161758,18.51586202207592
61284,0.0
41058,0.0
66518,0.0
162486,17.60314922061561
185811,3.821281127052716
54282,8.292920751294284
171463,0.0
107869,0.0
61844,0.0
89506,0.0
51738,0.0
154377,15.14695316251177
66758,8.16719609239533
127467,10.056459602173625
132572,9.788007159017868
98058,0.0
175404,0.0
16378,6.244419677892971
14452,0.0
58898,4.493062067994854
119339,3.0738457984036156
160497,0.0
8699,0.0
77733,0.0
14421,36.33804847965385
21598,10.605067518784619
103939,0.0
41628,20.97708682526725
138013,10.970705880758423
22875,11.23413986482896
159190,0.0
4436,16.232704995739223
183628,0.0
123662,0.0
28604,6.294254166437469
128206,0.0
27538,16.556140813663937
85307,0.0
106466,17.605667314514477
126269,0.0
155318,0.0
1800,18.003211681989086
182726,2.5922933247202185
109485,13.535385321634246
158824,17.820262719335823
82330,10.820532195815328
104712,0.0
153180,7.545543665975302
69429,0.0
169536,0.0
84942,0.0
99021,6.422615483832059
45772,12.988408823280412
14286,14.292352278496008
134082,0.0
73643,0.0
167831,12.979022146690035
83902,37.142456510509696
112856,0.0
92602,0.0
90691,10.501627295698285
92793,0.0
52521,0.0
20991,0.0
19592,0.0
19425,0.0
81634,0.0
152069,41.00924186423285
151315,19.817894116635948
73229,0.0
130315,0.0
100062,9.338266066168604
52179,0.0
177465,0.0
4982,23.665436682755242
174814,0.0
100733,0.0
17471,0.0
132100,17.18602533222873
95645,0.0
53852,0.0
126923,10.758797938106909
24371,4.017929210261004
27931,21.494325110599085
187247,0.0
130282,11.102216828963282
159018,0.0
76042,24.342345403730093
166767,39.12629403091057
165712,11.663350208905202
160769,10.366186663014055
76483,16.361011016443793
83991,0.0
119422,0.0
77603,19.65698959878292
5930,0.0
95414,3.3958214282798362
120863,0.0
79344,7.604018802087545
101213,0.0
124025,0.0
73349,0.0
100715,8.117169304537132
53070,0.0
49680,0.0
81451,0.0
49572,16.592035001808735
70025,0.0
88613,0.0
79071,0.0
21989,0.0
58751,9.761850190114798
103280,10.123146268553716
140389,0.0
162235,20.44875097047361
87434,0.0
117398,12.61546399823785
50190,0.0
848,0.0
64850,2.60144230029462
185791,9.820744157973449
100531,0.0
173426,0.0
87209,0.0
108247,0.0
61609,0.0
161167,0.0
177976,17.131452764837416
77951,12.511720474887062
1053,18.516701592238903
144961,14.023113555796673
172633,13.082819356923926
163237,0.0
119274,12.376490226821105
30090,0.0
164425,13.401617634683465
175877,0.0
53699,0.0
135855,5.690391415707017
101163,0.0
34102,0.0
113402,0.0
45456,0.0
19121,0.0
149592,0.0
100840,8.671196742905092
146626,0.0
85444,0.0
24943,0.0
52482,7.524462068915691
88790,0.0
161134,0.0
43737,13.43238631367286
70602,0.0
89508,0.0
333,14.080869204330556
122606,9.915989790466586
59804,7.499819616422988
110360,0.0
31155,0.0
149396,0.0
110152,0.0
103233,10.891881883824976
417,0.0
107876,10.762507518656431
13831,8.179707178655757
25438,11.4401822878138
36711,15.55624221858759
134616,11.127325026097363
184814,0.0
147413,30.57645895504642
126072,0.0
137715,0.0
73046,0.0
74322,0.0
23013,0.0
106102,0.0
105284,7.598953452128258
113427,0.0
88477,12.536912174930617
46465,7.969463473494463
178567,24.466113059914647
173928,0.0
12810,11.94823302104409
34748,14.908830679539177
37570,5.5507810783377245
148059,0.0
153907,0.0
28859,0.0
183407,0.0
113697,5.385717147168313
50694,0.0
141782,0.0
30158,10.169710855609186
15482,4.571534628412884
14083,0.0
155915,0.0
84009,2.517272806013663
189274,25.449964967696616
165328,0.0
156445,0.0
66772,13.683931432391079
174229,0.0
94518,0.0
145461,9.250416322520628
133425,11.893816722481544
47595,0.0
93044,11.150240990861088
45243,3.043754336438729
146385,0.0
66616,0.0
24418,0.0
26183,0.0
98313,0.0
140390,0.0
59009,6.541338165550682
82171,0.0
88014,11.320395290013064
103000,0.0
13481,14.081729856576553
127437,6.814327092626826
44397,0.0
115703,0.0
51699,12.10700011685275
55973,0.0
128812,0.0
136352,0.0
186629,13.373090417981674
136564,0.0
155904,0.0
70220,0.0
83850,9.821576079204803
147848,16.359195196104316
115763,0.0
37125,8.796599721931393
26107,0.0
119305,0.0
115740,0.0
44710,0.0
304,3.2440689255968778
174388,21.559259856863445
169306,37.10616967204303
174222,21.447062292303
174156,0.0
88655,13.939671036656621
9319,13.93023479372221
146131,0.0
136720,0.0
146140,0.0
61388,11.17219574759271
47663,18.749557257614846
7989,4.355604072110838
73597,9.786011127598224
188667,0.0
90769,0.0
38669,16.55937702494148
15929,16.142679732681273
105842,11.106449375288545
6513,8.993411178977873
20006,12.27558141457942
62663,0.0
33810,0.0
42343,0.0
110946,9.036274477214905
6343,14.408583760856885
124654,24.833642118422013
165488,0.0
180441,6.70055341975754
184447,12.465339236807418
1262,11.912768525008849
29594,0.0
141429,14.737849398633756
132733,0.0
76157,0.0
157876,0.0
22496,8.051122684999307
58998,23.48892229903772
164417,0.0
128321,0.0
126808,0.0
76943,0.0
121898,0.0
150716,0.0
153663,12.032108846512038
162202,14.689499873388105
75524,0.0
162835,20.19199443457867
89190,28.81100667458557
91202,0.0
159838,0.0
177528,4.45519762967554
130736,0.0
136786,13.570124353876173
190716,14.66154739861829
175165,0.0
13311,9.527608545980513
155595,0.0
45426,0.0
136125,11.634555090639072
69958,0.0
134351,0.0
106780,10.57197567213249
83814,0.0
144572,19.42350145164398
14747,13.243611029584883
172668,16.201421774906613
69638,6.068972794000707
101666,0.0
96287,9.849941770768627
153822,0.0
19663,0.0
133919,18.958916198245714
52436,0.0
133424,11.687074210430717
105798,20.29099724829654
160007,10.672228576272184
60529,14.800508111240473
134091,0.0
149806,21.229152194887273
5498,15.440882241254455
97307,0.0
74530,5.935079957994391
32386,4.3528399746784086
128402,0.0
26769,0.0
142627,0.0
30116,9.63604349343046
48304,0.0
190873,24.603896288909475
55676,0.0
120493,15.003145137825012
28096,13.079723742486518
161534,0.0
88326,0.0
154951,4.472295227734888
139163,6.152965577002503
37419,0.0
159906,9.731453078868377
22127,8.185824307278299
37404,8.128244791782969
110367,11.616833909551481
87684,0.0
120622,0.0
116473,8.914890261810555
37536,11.086879639848423
160778,8.546202671060076
7307,0.0
107189,3.7983102655238437
59411,0.0
90830,0.0
118600,0.0
77478,10.8820789910693
70795,6.896398981418008
20969,12.914563998350287
64345,0.0
79133,0.0
135450,0.0
14878,0.0
40784,10.411644237780997
82054,16.260907820521766
80051,0.0
129522,9.077156653251286
49966,0.0
33895,0.0
170414,21.59521065695639
132720,0.0
117302,11.820718710549748
72271,0.0
131514,0.0
1946,13.146118478739279
96042,0.0
26231,0.0
152824,0.0
178330,0.0
53671,0.0
68127,15.973193955106119
135006,0.0
4343,0.0
107902,0.0
34155,5.518129299973197
91410,11.926271865936378
56009,0.0
103606,3.260257494098152
177513,22.191917866879127
124026,0.0
26765,0.0
72062,0.0
141374,0.0
24070,0.0
142213,20.117360630755055
93613,18.42264340862839
53204,0.0
70951,0.0
167434,0.0
132413,13.95453758527406
110015,0.0
143517,0.0
42662,0.0
94632,6.933993575763033
160959,0.0
39418,7.725423130197633
105250,0.0
30060,7.033429710164857
71246,0.0
169739,0.0
182672,10.662254287595648
104989,6.7394908521541
124723,11.351161317291085
108312,6.445754094367095
17654,7.705918838270868
72553,10.100102924253747
52558,6.74202598969832
94646,0.0
90630,0.0
21491,0.0
131747,0.0
76964,0.0
170503,22.099976505023797
55822,19.787861906823387
133452,0.0
98985,0.0
86558,0.0
27358,0.0
119560,0.0
57535,13.133878545954405
37576,0.0
57571,5.257737610586645
18837,0.0
114901,11.165600310045846
57272,0.0
6509,22.841796216620484
166962,20.511876490158734
166887,0.0
42280,0.0
109701,0.0
33289,13.89761006549592
92739,0.0
23181,0.0
52211,0.0
26753,0.0
118126,7.097131447361695
163424,0.0
51621,0.0
148074,9.56110334369267
77109,19.810676672813095
3265,6.479741686460724
21579,14.84975840266801
4620,0.0
99262,0.0
65521,0.0
7216,6.987614727201581
184253,16.754955979067038
155280,30.005711778588427
77677,0.0
49638,6.2873019243087835
124296,0.0
41411,0.0
163888,3.97336316971702
93191,0.0
158182,11.288786038415367
155566,0.0
92289,0.0
50958,4.439679924261009
184811,0.0
109589,8.549027546712676
71475,0.0
49459,13.013792087484145
27651,9.792837062031058
32727,16.49650310016847
36154,0.0
141275,6.583700413335874
163468,6.75897621149959
71951,5.578166722252547
52570,10.754403551710432
146996,0.0
54630,12.205827332767065
67049,18.94798399212719
73174,3.44002142780076
89655,4.180933385267696
16911,19.651984813702967
144598,0.0
133205,0.0
60197,0.0
82084,0.0
119223,0.0
181666,0.0
42685,0.0
126833,0.0
27381,0.0
116652,0.0
73471,0.0
176700,10.718155972753173
176927,0.0
170997,11.14502722914666
7450,0.0
149580,0.0
161475,24.14414931573487
18217,14.075099479810557
127076,0.0
115101,13.110566377633036
92016,18.98640199384384
10504,15.026962550868511
147583,28.236131414449154
86126,0.0
101851,0.0
89440,0.0
20422,0.0
153302,24.281917274899357
114490,0.0
134338,0.0
22964,0.0
176435,0.0
139514,0.0
185652,30.882570730940166
96831,0.0
6195,24.223381808997217
112323,0.0
129713,0.0
11990,8.162937297237672
8910,0.0
190810,0.0
42573,13.623835017133997
72218,22.367199001751363
35385,0.0
173556,0.0
145890,9.531524950314843
108880,12.859107699706142
3203,0.0
19080,0.0
84021,9.65874272434126
135507,0.0
41365,0.0
151300,0.0
1458,0.0
80864,0.0
159276,0.0
105537,0.0
52710,0.0
164559,0.0
174400,0.0
27162,17.79149660315555
30235,0.0
33300,0.0
109742,0.0
189999,0.0
74125,8.725798767847166
175046,10.404648204837441
155903,0.0
12529,7.1164266655865855
5831,31.543104821232202
137887,0.0
7429,0.0
30555,9.156540299343854
174935,0.0
68784,12.38128339879105
155875,0.0
27472,0.0
102305,0.0
102501,0.0
89957,0.0
141813,0.0
169539,16.991544080913755
19311,0.0
72755,0.0
146453,0.0
177517,13.151398881128017
86019,1.0096765425414507
49949,8.527180670831335
5847,13.201549968047928
32872,10.47586223039042
157907,0.0
38970,17.1412879564659
127686,8.606043617757791
125814,0.0
159158,9.189301224434114
174983,0.0
9077,7.003219856714722
145985,15.593948835881736
89728,0.0
60687,9.460145157227046
28270,0.0
168543,0.0
168074,15.881191807597094
142667,0.0
169580,11.829617296931072
20740,12.116410311095594
97568,0.0
19942,9.353701273254426
191609,0.0
34229,0.0
51322,0.0
180393,0.0
1345,0.0
173885,0.0
178095,0.0
162070,0.0
190325,0.0
142948,13.024417343127388
37926,0.0
1473,13.098482680399375
176035,0.0
155189,0.0
105739,0.0
182129,0.0
117437,17.794624909473164
141614,0.0
173967,0.0
176737,11.959958281967587
134252,0.0
45828,0.0
54753,0.0
180628,11.214172286989674
32891,41.353895670442405
115850,8.251258540008433
17459,7.042733283618054
30156,5.048470282641368
49994,0.0
148805,25.673498729369932
188641,5.770025709629472
23886,0.0
11385,12.51702242414968
6197,24.522548052371814
88955,0.0
125131,0.0
112749,12.535630073446555
180769,9.617294013076247
177949,11.824302808789966
144016,0.0
56176,9.887378719912196
72671,0.0
163052,19.149200216794025
136279,0.0
14044,0.0
163321,12.33374487264284
185947,10.291740959582743
14479,0.0
120626,0.0
181823,0.0
53734,0.0
27847,11.88911708552476
167862,0.0
69422,12.762767970414565
182227,0.0
182634,0.0
122041,10.07434906939405
107337,0.0
157999,0.0
57455,0.0
93148,0.0
166102,0.0
186413,0.0
8007,12.550475407408566
46615,0.0
64602,0.0
2999,0.0
17095,8.660014970076826
28608,0.0
5778,0.0
1521,0.0
59097,0.0
56027,14.145519678694171
17951,17.335690265532392
147657,0.0
53599,0.0
85768,0.0
57853,18.2474963467926
46881,12.952243268434803
51688,7.317365884569025
185360,0.0
118991,0.0
4811,11.544264186737552
111958,0.0
172389,8.561562121438978
73065,17.07143470584189
148584,15.83547844067421
25735,11.08063211101059
169635,0.0
186985,11.938679731690915
174815,13.907420693244347
11994,9.825277442881557
42200,0.0
131877,31.366419537583273
91535,0.0
114805,11.063530324001135
90145,0.0
1276,19.494747897460517
167414,11.191781977300113
58403,0.0
177404,13.468868147921814
32451,11.804014671382498
4927,24.48208839327674
158175,11.573465706187347
7360,0.0
69484,13.531849249075345
135363,5.829776530746608
6267,19.7295948720552
111265,0.0
168698,17.20907333258197
187679,0.0
103377,0.0
1769,21.76458756274731
181628,0.0
55005,5.30152812332185
61171,0.0
78558,0.0
60811,14.829757652045545
171313,16.861285081195582
87586,0.0
124881,0.0
2181,0.0
3731,14.446381808728674
30053,0.0
42427,9.209812954712861
185122,18.76575053419094
88842,3.3547518627909074
27850,13.345396538520387
19264,19.32666826902691
54701,0.0
156173,0.0
116296,30.031247760994887
131018,15.3722207812508
112957,0.0
124349,0.0
36424,0.0
26340,17.318801734311403
28324,0.0
42251,0.0
41339,0.0
153086,25.836577608655453
129864,0.0
19117,0.0
102444,0.0
10534,21.2690932763735
90023,0.0
117981,10.1511984642415
152712,0.0
125202,0.0
168190,11.207755186034369
157783,20.17290130555197
31604,0.0
177484,0.0
184746,0.0
109145,0.0
49330,0.0
38358,0.0
171030,20.85026292845717
132831,8.67108575821931
84959,29.776164566625347
178520,13.390450888570136
124733,0.0
30509,0.0
97805,16.073441254555362
162145,15.147492116457233
124262,7.153197353510857
72391,0.0
108806,24.351264473315698
94267,14.257076864211065
148674,0.0
105647,0.0
102347,0.0
66131,0.0
86063,0.0
190742,0.0
156666,15.764465629745038
38639,0.0
118200,15.414737355836195
168630,0.0
69821,11.472306499187258
92173,0.0
182730,0.0
154230,17.920363680719515
144491,0.0
124488,0.0
120715,0.0
66594,15.321360017247939
27681,17.891466489409684
30740,0.0
56581,0.0
78600,0.0
86011,0.0
92412,0.0
86863,6.1014321062791375
155732,9.513843321154734
31655,0.0
154019,6.291337882161471
130112,8.802417282603137
136234,11.020324091170338
150103,23.45522742818661
13067,16.148348286320978
173645,0.0
144849,22.815250126928973
107703,0.0
184510,0.0
113960,0.0
13429,13.075348564300068
183734,5.021235234920264
173091,4.5658520289999025
20412,0.0
178801,0.0
68509,10.828021125195457
121901,0.0
184874,17.03380984059165
41635,0.0
58441,3.477436220130338
78053,5.834080775862198
52471,20.855036712416663
41148,0.0
167950,0.0
114170,6.777454473702912
27720,0.0
7001,0.0
67396,0.0
90690,0.0
6853,0.0
48797,11.209096766462249
15249,0.0
127719,0.0
6476,15.601415384682184
147120,0.0
86919,0.0
5340,0.0
18205,11.082933981375648
158142,17.92399769646589
69351,9.694701316836786
3610,0.0
182301,0.0
135350,25.778570678107265
120482,0.0
174095,18.1843777376899
6775,5.514817880456603
52674,15.707601755632282
120505,0.0
129612,0.0
174196,9.017141917374058
186262,15.64856792690475
94187,0.0
129690,0.0
1674,21.376312395814416
188817,14.895115211725946
90359,11.864077119673917
19293,0.0
85079,5.072141345156366
133610,0.0
13290,5.4936686747539145
9311,17.6586805753508
92933,23.366691910010807
86685,0.0
171004,0.0
2079,10.750037605665577
17374,0.0
183853,0.0
115622,26.939094226733097
169587,13.34458791051322
148111,10.222486361863691
62072,15.559742465742303
2564,24.223729757439592
146413,0.0
60458,0.0
50867,25.37523935123158
50162,3.6133078866736064
61964,10.174426795887625
132273,0.0
124092,0.0
5754,0.0
156145,0.0
168628,0.0
149390,0.0
50362,0.0
183840,0.0
135255,0.0
101329,0.0
114573,25.040369121246584
166306,0.0
148117,10.401108256436817
161308,16.364548686977287
140746,0.0
143031,0.0
51250,17.3730438379956
108578,9.835800097934467
5858,0.0
144994,0.0
181637,0.0
52815,0.0
170283,8.041784190671613
90591,18.67100705910812
86721,0.0
72300,2.983838172936787
46577,0.0
171976,15.174348146134701
96303,8.706322570307833
188278,21.235727717831743
167394,24.574795813558424
170664,0.0
116720,0.0
36012,0.0
171464,0.0
118222,0.0
61960,0.0
87635,0.0
6193,11.21563315771718
190784,0.0
102230,0.0
170950,0.0
166468,14.817529351231954
9781,0.0
88951,24.76657172928835
138664,0.0
56457,0.0
42355,0.0
14936,23.090944250853102
128047,0.0
66613,0.0
53027,0.0
73335,8.57638633699209
105758,18.922478600143513
143725,0.0
153064,0.0
45929,0.0
96111,4.010228378676647
38458,0.0
72940,0.0
164777,0.0
45882,0.0
76294,0.0
92128,0.0
1540,0.0
86583,0.0
33915,11.553581945106377
39135,7.427674329097435
45585,4.313236882648205
142886,0.0
53173,0.0
156763,0.0
22643,0.0
55053,0.0
33634,0.0
58773,12.877142621463028
171349,21.377478037337333
23884,0.0
162879,18.24609983703644
158854,0.0
137822,7.756265584610318
124566,0.0
27771,0.0
5633,10.802111175621501
61102,0.0
104888,19.135544044959335
147152,12.741250229919514
77477,0.0
22214,0.0
52945,18.304077762957885
32256,12.340913330637996
118637,10.876279838305217
59816,0.0
101551,0.0
16177,0.0
187873,7.011037415045815
29442,11.653049544493363
68767,0.0
143706,0.0
70849,12.454337069615457
128680,0.0
17510,0.0
33484,13.781797088383483
48266,0.0
3294,0.0
126971,0.0
163473,20.463009619803092
155647,0.0
79781,16.910433256506334
127086,0.0
157103,23.4506618420724
52987,0.0
105332,0.0
42602,12.509203894377876
75984,0.0
12983,0.0
20800,0.0
100637,0.0
5022,17.46985850866714
114068,0.0
69330,0.0
43760,0.0
152141,12.583762537765843
3217,0.0
82365,12.181735310077592
162840,14.44680729517189
152089,0.0
169906,0.0
3307,0.5977409268945024
9492,14.317955125964323
176499,10.056082280606116
43022,0.0
37316,11.34776133241754
120049,0.0
108726,14.376992137370117
38967,0.0
154716,16.91172733588933
89345,0.0
5228,0.0
159945,0.0
131283,5.497354578924806
87934,17.979048374605327
148302,0.0
54147,0.0
51632,12.670298344037953
141138,13.98878323043795
135482,0.0
132353,12.679438193365971
59190,0.0
50191,0.0
36885,0.0
21286,17.268019464437884
122034,0.0
86008,4.26748927243446
113095,17.980484781862238
153809,16.33458557843727
25740,0.0
105399,0.0
139327,0.0
35279,38.1417866694878
113174,5.438721085779013
59340,6.202287637322616
141319,0.0
140291,17.857548443744463
85114,7.763813391703186
135910,1.9849881966195593
133748,0.0
180470,0.0
107043,11.183398413990368
149706,21.45830414255783
42049,0.0
156560,25.26404811783187
38794,0.0
164808,0.0
82736,7.185139799493681
44927,0.0
32734,15.062462869454219
133075,14.353538511732031
132411,0.0
147563,13.27026491187851
53675,0.0
37193,10.639288045155265
87713,0.0
154189,0.0
113134,10.20188248849391
108199,11.203946336274115
30747,16.561786769829993
36882,3.8789068557051696
11504,11.83881455212733
99709,0.0
188876,35.93819703278919
89689,0.0
134871,0.0
143166,17.10493264461553
163751,21.178002215968398
165270,16.30633832564049
161819,23.40436353189912
7437,0.0
42128,0.0
26521,14.992130973947496
157755,10.665659967756907
52283,0.0
41304,13.661037585561925
27250,0.0
32600,14.293194862824393
22796,0.0
64502,13.961521955734574
159718,0.0
64464,0.0
123709,0.0
66272,0.0
163907,0.0
170903,0.0
172661,16.87130147115919
163836,26.581005053388015
191216,17.665646133950915
131380,0.0
128977,0.0
148768,0.0
177563,0.0
156134,9.05000211295625
28575,0.0
83399,0.0
125156,7.633031331045988
64284,0.0
77044,0.0
170966,0.0
66542,7.513594179626734
164764,0.0
141170,16.002941384545977
80826,0.0
3745,10.085782678830224
74158,0.0
131135,0.0
111274,0.0
65616,0.0
127673,0.0
163870,16.07770891071208
65576,0.0
117050,0.0
68165,0.0
125866,0.0
188404,17.371384199202133
41703,0.0
123636,0.0
77979,0.0
67824,0.0
105099,0.0
74114,26.204833694312214
27428,0.0
18830,9.609120945596365
58223,0.0
130509,0.0
131726,13.611769836257583
36149,0.0
50251,0.0
46520,5.013050308431922
123751,5.694048405261173
97054,9.63334990876059
114334,0.0
186581,51.42080401356978
29591,3.597536522501972
98778,10.98976323372681
157202,0.0
42171,10.602694099966076
74120,0.0
73225,0.0
96390,7.4334412665906076
19700,12.602774102354346
151499,5.095595087895569
20409,0.0
110719,0.0
29626,12.203135362058767
104742,0.0
1089,0.0
142332,0.0
44453,7.267822717279513
3488,0.0
30119,0.0
113734,0.0
118173,0.0
23837,0.0
28954,15.995659606057368
103431,0.0
130,14.821294936140898
89504,11.470852933130711
185486,20.6418021598742
185873,0.0
42657,0.0
58928,0.0
76658,0.0
47646,11.183699205722212
98291,0.0
21751,0.0
49756,0.0
49241,11.522832110769617
155496,16.791916784227944
20352,0.0
53686,4.409415096205835
133011,0.0
182503,0.0
74940,9.363233228213213
100878,0.0
8743,7.815443645805177
92076,0.0
6258,0.0
48061,0.0
101259,18.130988220775258
183986,21.30161333866451
149347,17.45936125554102
108945,12.419588828010381
21426,0.0
143877,23.57088188268626
21092,24.020304017724648
121326,0.0
165078,15.743806251843596
98699,0.0
96639,18.74536553759912
17727,0.0
51456,0.0
157641,18.268626081021303
160289,17.611896906117078
183300,0.0
110022,0.0
47463,0.0
112208,13.249597299320403
143149,23.583993352268237
13960,0.0
11203,16.671187518164373
9941,10.948058227327383
41972,0.0
97739,0.0
175827,0.0
59583,13.13373666407275
27190,0.0
65409,0.0
18142,11.038894641847225
10552,11.792376469733856
94430,0.0
81821,0.0
84800,3.8013024865477476
42640,0.0
117967,0.0
151571,0.0
65840,0.0
59258,16.607595900967794
135264,0.0
94720,0.0
95963,17.909531305981837
5104,17.215055558768352
137737,0.0
139678,0.0
21605,12.712476074949569
100541,9.498096453882708
117481,0.0
54559,0.0
77628,0.0
107236,0.0
189319,18.160922236328123
43839,0.0
51192,0.0
114027,0.0
137930,16.311702121768423
128670,0.0
26172,0.0
23535,6.316151400209188
53518,0.0
58292,0.0
3569,0.0
149434,13.512637519744068
127477,0.0
188137,13.073034368442677
73548,0.0
21915,0.0
163441,12.63814381122307
42237,9.702497514398399
28400,18.61176349502963
14570,25.2268018897188
94519,0.0
144472,0.0
102921,0.0
184578,8.47432700628307
42386,7.403412143749778
7075,12.964027907998586
149852,8.61771258724948
23284,0.0
30534,8.378751701649552
45246,8.100953948211362
95227,0.0
31644,0.0
102468,0.0
44875,5.5836700931437395
128201,16.781253207903262
188832,13.769670817691875
3449,0.0
158042,0.0
3589,12.898552877421656
45961,0.0
123254,0.0
69068,14.982674399859105
80429,0.0
72691,0.0
163337,16.734664010735692
93120,19.390468663598455
55413,0.0
157635,0.0
54443,0.0
36229,17.3494979820699
124070,13.911068645235476
67366,0.0
171590,0.0
64393,18.66903409799105
32698,0.0
83844,16.981710420373197
143458,0.0
33678,29.04417164188153
94465,0.0
142677,9.481361104525053
10281,0.0
158731,12.005947045289789
43129,0.0
132825,0.0
24443,14.06686785746672
129603,0.0
26313,0.0
33682,3.7562922873695523
126288,0.0
155374,10.06756554134142
112246,0.0
108037,8.641137530582133
14962,24.108210434388415
108047,15.371795056673214
3497,9.084940137166726
155459,16.525601747794873
100384,0.0
77575,0.0
141923,0.0
81164,0.0
119445,15.260166741170483
31434,0.0
93453,0.0
38646,0.0
54790,0.0
53754,20.17347637540555
165550,20.685351554920718
117497,4.320619986511501
113927,0.0
56542,0.0
186784,38.10577673361245
40207,5.263411525119286
43928,13.9085079010965
94513,12.90091205934672
153763,0.0
57520,6.97902345747006
18667,0.0
49005,0.0
145730,12.81055080740848
29886,0.0
155979,0.0
55028,0.0
25829,0.0
136545,0.0
53741,0.0
189454,0.0
142833,28.22811796455708
31670,0.0
19316,0.0
125821,10.411358132963201
20456,0.0
182694,0.0
173602,7.383828422087699
143531,0.0
166075,11.088441081275498
56553,0.0
164691,12.379601975363698
173369,27.75032371703269
59748,0.0
174365,9.957225519841252
142101,12.380900272598874
186389,0.0
81907,0.0
187031,16.98432727094705
159523,0.0
119306,0.0
170222,12.173065624525425
153622,0.0
117182,0.0
49102,16.967357746252656
139469,12.710789792806494
175593,28.3737537789537
128772,0.0
87412,0.0
95600,0.0
139248,9.739340046746415
47407,0.0
170841,7.508423627379534
5364,10.98786813685572
11923,0.0
121103,0.0
97402,0.0
139010,26.618351398298216
26058,0.0
41845,0.0
175783,0.0
54471,17.084161571277452
126257,0.0
83748,13.04673024720567
154475,0.0
18561,8.624173636056438
164536,0.0
187432,18.002020412773046
125235,0.0
79377,0.0
122997,16.07802190086298
141162,17.435442410038185
65865,0.0
78149,0.0
89350,0.0
13902,21.842426655002072
67199,9.111355645599236
122938,31.608590202341652
71440,0.0
158144,8.552531174628408
5992,0.0
70874,8.086005928474162
48289,8.096096843730578
150298,7.386689669899971
45664,0.0
37023,0.0
184295,0.0
170111,0.0
151106,0.0
37333,7.385490045046563
105447,14.37151368136468
126452,0.0
115624,16.154275987097293
155520,0.0
79553,0.0
171579,0.0
139313,2.7041582119726666
114937,4.465749348771247
53601,0.0
9370,10.592867211500494
140278,10.485673749740059
184744,0.0
111413,12.327100372083661
149200,16.645086836570233
75355,0.0
13041,0.0
41246,0.0
56899,0.0
8110,15.571252487352634
90043,18.12462689870868
98026,0.0
171947,0.0
16522,22.294624820596933
122641,0.0
149443,15.052118143912107
62560,11.043666059439996
116857,19.72703894458223
41769,0.0
84725,0.0
111099,11.478605773238387
155773,10.096014948199803
85525,0.0
154627,11.98246010481243
66141,0.0
76525,12.057744690536458
12432,9.374056961704948
954,0.0
24922,12.21788858751466
109582,0.0
26724,0.0
26370,0.0
153998,17.345372310514946
189374,18.41182437990838
65677,7.833189946724762
85581,0.0
170201,21.18249055360776
130343,0.0
15666,11.07364165540745
170759,7.905882292407843
187291,20.232201127246654
70292,0.0
28790,0.0
157503,17.7663574506175
883,0.0
118394,10.565149345164052
156840,27.5491887942268
49073,0.0
102083,0.0
187270,0.0
153347,0.0
54603,4.320744752307759
139779,9.701306824451084
89357,0.0
7228,12.026889435119484
129824,0.0
38845,0.0
131990,14.468672720349726
6575,10.417163908781049
147998,0.0
94923,9.812559447678534
179668,7.53098217400399
105937,10.608422597159407
87028,0.0
79773,11.359528120462869
177191,0.0
77367,0.0
159179,22.400330651102188
25055,0.0
132395,0.0
127516,0.0
156169,8.87677676438037
81496,0.0
94550,0.0
141772,11.965689448730714
9423,0.0
97437,0.0
28071,17.518095076237945
35291,15.2387218051701
